REFCODE;Formula;SymMol;Cryst_spgr;Spgr_N;C_x;C_y;C_z;Mol_R;Mol_V;Cell_a
DABDEQ;B12 H12;1;F 41 3 2;210;0.5;0.5;0.5;2.79457;91.4162;16.4321
DABDEQ;H2 O1;m m 2;F 41 3 2;210;0.125;0.0286733;0.221327;0.620227;0.999371;16.4321
DABDEQ;H12 Mg1 O6;2 3;F 41 3 2;210;0;0;0;2.89378;101.502;16.4321
