REFCODE;Formula;SymMol;Cryst_spgr;Spgr_N;C_x;C_y;C_z;Mol_R;Mol_V;Cell_a
EJAKUY04;B12 Cl12;1;P m -3 n;223;0;0;0;3.48885;177.878;10.5198
